H_A_per_m,B_T
4.262568009732058272e+01,1.130183506956205619e+00
4.264554902225791011e+01,1.130499451849945824e+00
4.266543236991856247e+01,1.130815341899430226e+00
4.268533015195862390e+01,1.131131177074392147e+00
4.270524237994686700e+01,1.131446957343039017e+00
4.272516906545206439e+01,1.131762682673442377e+00
4.274511022013030015e+01,1.132078353034920548e+00
4.276506585559400264e+01,1.132393968395960959e+00
4.278503598349925596e+01,1.132709528725605042e+00
4.280502061545848846e+01,1.133025033992066222e+00
4.282501976312778424e+01,1.133340484164111039e+00
4.284503343816322740e+01,1.133655879210367701e+00
4.286506165222090203e+01,1.133971219099329186e+00
4.288510441700054798e+01,1.134286503800037371e+00
4.290516174420190509e+01,1.134601733281396241e+00
4.292523364548105747e+01,1.134916907511487549e+00
4.294532013258140069e+01,1.135232026459627397e+00
4.296542121720267460e+01,1.135547090094308320e+00
4.298553691104461905e+01,1.135862098383888519e+00
4.300566722585062962e+01,1.136177051297272422e+00
4.302581217336410191e+01,1.136491948803228347e+00
4.304597176537208725e+01,1.136806790871067507e+00
4.306614601357432548e+01,1.137121577468603650e+00
4.308633492980152369e+01,1.137436308565556109e+00
4.310653852579707745e+01,1.137750984130146525e+00
4.312675681334803812e+01,1.138065604131140773e+00
4.314698980424145702e+01,1.138380168537168613e+00
4.316723751026438549e+01,1.138694677316723913e+00
4.318749994329118636e+01,1.139009130439520678e+00
4.320777711510891095e+01,1.139323527873779884e+00
4.322806903754826635e+01,1.139637869588264296e+00
4.324837572243995965e+01,1.139952155551601898e+00
4.326869718165835366e+01,1.140266385732959797e+00
4.328903342703415547e+01,1.140580560100693752e+00
4.330938447048538364e+01,1.140894678624372771e+00
4.332975032384274527e+01,1.141208741272081717e+00
4.335013099902425893e+01,1.141522748013116928e+00
4.337052650790428743e+01,1.141836698815966500e+00
4.339093686240084935e+01,1.142150593649655210e+00
4.341136207443196326e+01,1.142464432483071723e+00
4.343180215591564775e+01,1.142778215284969479e+00
4.345225711876992136e+01,1.143091942023966689e+00
4.347272697495645843e+01,1.143405612669216698e+00
4.349321173639327753e+01,1.143719227189067489e+00
4.351371141508570872e+01,1.144032785553070530e+00
4.353422602299542632e+01,1.144346287729971268e+00
4.355475557208410464e+01,1.144659733688382142e+00
4.357530007435707375e+01,1.144973123397446946e+00
4.359585954177600797e+01,1.145286456825508115e+00
4.361643398638989311e+01,1.145599733942105569e+00
4.363702342020405922e+01,1.145912954715977650e+00
4.365762785522383638e+01,1.146226119115728803e+00
4.367824730349821039e+01,1.146539227110492831e+00
4.369888177707616705e+01,1.146852278669268976e+00
4.371953128800669219e+01,1.147165273760920812e+00
4.374019584833877161e+01,1.147478212354178240e+00
4.376087547016504686e+01,1.147791094418298741e+00
4.378157016553450376e+01,1.148103919921744209e+00
4.380227994653978385e+01,1.148416688833502786e+00
4.382300482531718444e+01,1.148729401123087746e+00
4.384374481395934708e+01,1.149042056759218333e+00
4.386449992455891334e+01,1.149354655710480788e+00
4.388527016925218049e+01,1.149667197945985819e+00
4.390605556017544586e+01,1.149979683434708910e+00
4.392685610950866248e+01,1.150292112146149126e+00
4.394767182938812766e+01,1.150604484049013720e+00
4.396850273195013870e+01,1.150916799111877831e+00
4.398934882937464863e+01,1.151229057303838843e+00
4.401021013388526626e+01,1.151541258594512840e+00
4.403108665761828888e+01,1.151853402952076166e+00
4.405197841279732529e+01,1.152165490345877785e+00
4.407288541164598428e+01,1.152477520745133432e+00
4.409380766638787463e+01,1.152789494118923619e+00
4.411474518924660515e+01,1.153101410436196961e+00
4.413569799244578462e+01,1.153413269665769070e+00
4.415666608820902184e+01,1.153725071776323219e+00
4.417764948884723708e+01,1.154036816737707749e+00
4.419864820658403914e+01,1.154348504518340368e+00
4.421966225373034831e+01,1.154660135087802297e+00
4.424069164255342912e+01,1.154971708414894049e+00
4.426173638532054611e+01,1.155283224468284242e+00
4.428279649438627530e+01,1.155594683217801677e+00
4.430387198201788124e+01,1.155906084631849629e+00
4.432496286056993995e+01,1.156217428679991333e+00
4.434606914235337172e+01,1.156528715331011314e+00
4.436719083972275257e+01,1.156839944554206134e+00
4.438832796503265854e+01,1.157151116318740236e+00
4.440948053059400991e+01,1.157462230593003571e+00
4.443064854884869419e+01,1.157773287347179991e+00
4.445183203210763168e+01,1.158084286549396769e+00
4.447303099281270988e+01,1.158395228169572411e+00
4.449424544331850484e+01,1.158706112176211889e+00
4.451547539606690407e+01,1.159016938538968589e+00
4.453672086345613934e+01,1.159327707226724513e+00
4.455798185792809818e+01,1.159638418208868593e+00
4.457925839188101236e+01,1.159949071454020375e+00
4.460055047780042514e+01,1.160259666931942490e+00
4.462185812812822405e+01,1.160570204611629519e+00
4.464318135530629661e+01,1.160880684461944146e+00
4.466452017182018608e+01,1.161191106452254651e+00
4.468587459015543573e+01,1.161501470551796755e+00
4.470724462279758882e+01,1.161811776729675838e+00
4.472863028223218862e+01,1.162122024954866273e+00
4.475003158098843414e+01,1.162432215196844698e+00
4.477144853159552440e+01,1.162742347424956302e+00
4.479288114653900266e+01,1.163052421607783771e+00
4.481432943839172367e+01,1.163362437715042885e+00
4.483579341968288645e+01,1.163672395715686481e+00
4.485727310298534576e+01,1.163982295579168325e+00
4.487876850087195635e+01,1.164292137274809846e+00
4.490027962591557298e+01,1.164601920771803023e+00
4.492180649068905041e+01,1.164911646039209270e+00
4.494334910780889913e+01,1.165221313046587603e+00
4.496490748984797392e+01,1.165530921762739203e+00
4.498648164942278527e+01,1.165840472156963070e+00
4.500807159919349942e+01,1.166149964199053812e+00
4.502967735177662689e+01,1.166459397858049307e+00
4.505129891978867818e+01,1.166768773102858203e+00
4.507293631588981953e+01,1.167078089902884752e+00
4.509458955278387293e+01,1.167387348228026589e+00
4.511625864308734890e+01,1.167696548046804006e+00
4.513794359950406943e+01,1.168005689328854846e+00
4.515964443473785650e+01,1.168314772043686389e+00
4.518136116144887637e+01,1.168623796160055406e+00
4.520309379238460679e+01,1.168932761647830887e+00
4.522484234024886973e+01,1.169241668476132423e+00
4.524660681774548721e+01,1.169550516613950153e+00
4.526838723762193695e+01,1.169859306030765378e+00
4.529018361262569670e+01,1.170168036695930613e+00
4.531199595554789994e+01,1.170476708579285985e+00
4.533382427913602442e+01,1.170785321649924660e+00
4.535566859613754787e+01,1.171093875876811907e+00
4.537752891934360377e+01,1.171402371229401940e+00
4.539940526158898138e+01,1.171710807677634580e+00
4.542129763566481415e+01,1.172019185190705581e+00
4.544320605436223559e+01,1.172327503737681687e+00
4.546513053051603492e+01,1.172635763288117250e+00
4.548707107691734564e+01,1.172943963810823664e+00
4.550902770648826845e+01,1.173252105276324730e+00
4.553100043201993685e+01,1.173560187653175380e+00
4.555298926639079582e+01,1.173868210911029220e+00
4.557499422247929033e+01,1.174176175019410406e+00
4.559701531316386536e+01,1.174484079947715198e+00
4.561905255132296588e+01,1.174791925665211734e+00
4.564110594983503688e+01,1.175099712141042030e+00
4.566317552166583482e+01,1.175407439345437233e+00
4.568526127969380468e+01,1.175715107247283786e+00
4.570736323684104718e+01,1.176022715815948860e+00
4.572948140607331879e+01,1.176330265021279686e+00
4.575161580031272024e+01,1.176637754832388749e+00
4.577376643252500799e+01,1.176945185218868373e+00
4.579593331567593850e+01,1.177252556150182983e+00
4.581811646277492400e+01,1.177559867596275067e+00
4.584031588674406521e+01,1.177867119525750184e+00
4.586253160063643008e+01,1.178174311908900318e+00
4.588476361741777509e+01,1.178481444714682524e+00
4.590701195014116820e+01,1.178788517913132994e+00
4.592927661177236587e+01,1.179095531472957425e+00
4.595155761540809181e+01,1.179402485364539510e+00
4.597385497405775823e+01,1.179709379556933335e+00
4.599616870077443309e+01,1.180016214019667720e+00
4.601849880861118436e+01,1.180322988722146249e+00
4.604084531066473573e+01,1.180629703634244132e+00
4.606320821998815518e+01,1.180936358725112711e+00
4.608558754972182214e+01,1.181242953964972697e+00
4.610798331291880459e+01,1.181549489322722968e+00
4.613039552271948196e+01,1.181855964768331546e+00
4.615282419222057797e+01,1.182162380271044144e+00
4.617526933456247207e+01,1.182468735800576320e+00
4.619773096288554370e+01,1.182775031326518622e+00
4.622020909033017233e+01,1.183081266818335031e+00
4.624270373008039314e+01,1.183387442245959154e+00
4.626521489527658559e+01,1.183693557578604505e+00
4.628774259910278488e+01,1.183999612785953559e+00
4.631028685478668194e+01,1.184305607838155083e+00
4.633284767546865623e+01,1.184611542704047782e+00
4.635542507437639870e+01,1.184917417353531066e+00
4.637801906473760027e+01,1.185223231756377338e+00
4.640062965977995191e+01,1.185528985882234210e+00
4.642325687273114454e+01,1.185834679700624505e+00
4.644590071681886911e+01,1.186140313180946260e+00
4.646856120531447232e+01,1.186445886293063356e+00
4.649123835148930084e+01,1.186751399006713115e+00
4.651393216861470137e+01,1.187056851291509174e+00
4.653664266996202059e+01,1.187362243116940386e+00
4.655936986884626094e+01,1.187667574452958341e+00
4.658211377858242486e+01,1.187972845269389843e+00
4.660487441244185902e+01,1.188278055535351596e+00
4.662765178378322162e+01,1.188583205221007688e+00
4.665044590592151508e+01,1.188888294295812553e+00
4.667325679221539758e+01,1.189193322729681146e+00
4.669608445602352731e+01,1.189498290492403854e+00
4.671892891066090669e+01,1.189803197553064962e+00
4.674179016952984966e+01,1.190108043881791478e+00
4.676466824603267014e+01,1.190412829448584731e+00
4.678756315352802631e+01,1.190717554222741281e+00
4.681047490546188783e+01,1.191022218174596636e+00
4.683340351519291289e+01,1.191326821273201553e+00
4.685634899616707116e+01,1.191631363488644180e+00
4.687931136183033232e+01,1.191935844790888765e+00
4.690229062558501028e+01,1.192240265149197675e+00
4.692528680087707471e+01,1.192544624533289355e+00
4.694829990119615104e+01,1.192848922913338328e+00
4.697132994003186468e+01,1.193153160259392331e+00
4.699437693083018530e+01,1.193457336540801883e+00
4.701744088708073832e+01,1.193761451727371137e+00
4.704052182227314916e+01,1.194065505788781900e+00
4.706361974994069897e+01,1.194369498695168286e+00
4.708673468357301317e+01,1.194673430415967186e+00
4.710986663670337293e+01,1.194977300921068686e+00
4.713301562290871516e+01,1.195281110180812290e+00
4.715618165572232101e+01,1.195584858164842057e+00
4.717936474867747165e+01,1.195888544842680590e+00
4.720256491535110399e+01,1.196192170184301240e+00
4.722578216932015494e+01,1.196495734159554791e+00
4.724901652416156139e+01,1.196799236738171235e+00
4.727226799349591602e+01,1.197102677890327982e+00
4.729553659090015572e+01,1.197406057585511885e+00
4.731882232999487314e+01,1.197709375793657660e+00
4.734212522440066095e+01,1.198012632484578344e+00
4.736544528778176755e+01,1.198315827628534613e+00
4.738878253375878558e+01,1.198618961195096588e+00
4.741213697599596344e+01,1.198922033154281808e+00
4.743550862815754954e+01,1.199225043475985908e+00
4.745889750395144802e+01,1.199527992130549503e+00
4.748230361699825153e+01,1.199830879087061541e+00
4.750572698104951996e+01,1.200133704316185046e+00
4.752916760976950172e+01,1.200436467787333816e+00
4.755262551690975670e+01,1.200739169470928625e+00
4.757610071613453329e+01,1.201041809336142796e+00
4.759959322123904712e+01,1.201344387353719512e+00
4.762310304593120236e+01,1.201646903493154728e+00
4.764663020396255888e+01,1.201949357724387379e+00
4.767017470912833232e+01,1.202251750017797161e+00
4.769373657518008258e+01,1.202554080343082532e+00
4.771731581586936954e+01,1.202856348669822939e+00
4.774091244503506459e+01,1.203158554968597693e+00
4.776452647647238337e+01,1.203460699209305762e+00
4.778815792397654150e+01,1.203762781361727097e+00
4.781180680138641037e+01,1.204064801396080631e+00
4.783547312249720562e+01,1.204366759281907617e+00
4.785915690119145438e+01,1.204668654989745402e+00
4.788285815130802803e+01,1.204970488489454095e+00
4.790657688672945369e+01,1.205272259751330566e+00
4.793031312129460275e+01,1.205573968744997115e+00
4.795406686888600234e+01,1.205875615440513471e+00
4.797783814338617958e+01,1.206177199807819678e+00
4.800162695872131735e+01,1.206478721817291433e+00
4.802543332877394278e+01,1.206780181438631638e+00
4.804925726751389448e+01,1.207081578642530406e+00
4.807309878882369958e+01,1.207382913398454605e+00
4.809695790667319670e+01,1.207684185676856536e+00
4.812083463498856872e+01,1.207985395447518151e+00
4.814472898773965426e+01,1.208286542680655717e+00
4.816864097889629193e+01,1.208587627346366045e+00
4.819257062242832035e+01,1.208888649414628702e+00
4.821651793230557814e+01,1.209189608855305575e+00
4.824048292258521542e+01,1.209490505639237767e+00
4.826446560723707080e+01,1.209791339736051352e+00
4.828846600027463865e+01,1.210092111115804059e+00
4.831248411575506907e+01,1.210392819748982385e+00
4.833651996769185644e+01,1.210693465605408470e+00
4.836057357014215086e+01,1.210994048655333888e+00
4.838464493716310244e+01,1.211294568868893196e+00
4.840873408281186130e+01,1.211595026216103044e+00
4.843284102118923329e+01,1.211895420667409073e+00
4.845696576639602426e+01,1.212195752193137466e+00
4.848110833248938434e+01,1.212496020762955595e+00
4.850526873361377511e+01,1.212796226347499839e+00
4.852944698387000244e+01,1.213096368916747547e+00
4.855364309735887218e+01,1.213396448440559716e+00
4.857785708826850168e+01,1.213696464889764126e+00
4.860208897069969680e+01,1.213996418233989960e+00
4.862633875884057488e+01,1.214296308443831629e+00
4.865060646683559753e+01,1.214596135489226070e+00
4.867489210887288209e+01,1.214895899340535435e+00
4.869919569914054591e+01,1.215195599968005524e+00
4.872351725182670634e+01,1.215495237341765122e+00
4.874785678116313647e+01,1.215794811432366451e+00
4.877221430133795366e+01,1.216094322209708034e+00
4.879658982658293098e+01,1.216393769644110057e+00
4.882098337112984154e+01,1.216693153705777686e+00
4.884539494925411418e+01,1.216992474365335974e+00
4.886982457518752199e+01,1.217291731592759385e+00
4.889427226320549380e+01,1.217590925358442489e+00
4.891873802758345846e+01,1.217890055632664170e+00
4.894322188259684481e+01,1.218189122385588963e+00
4.896772384252108168e+01,1.218488125587267712e+00
4.899224392171890941e+01,1.218787065208700726e+00
4.901678213446575683e+01,1.219085941219709257e+00
4.904133849508070853e+01,1.219384753590532666e+00
4.906591301792650484e+01,1.219683502291826205e+00
4.909050571732223034e+01,1.219982187293601195e+00
4.911511660763062537e+01,1.220280808566284403e+00
4.913974570325808600e+01,1.220579366080718264e+00
4.916439301852369681e+01,1.220877859806571930e+00
4.918905856783385389e+01,1.221176289714459573e+00
4.921374236559495330e+01,1.221474655774880791e+00
4.923844442616973538e+01,1.221772957957694583e+00
4.926316476400825195e+01,1.222071196233700530e+00
4.928790339356055483e+01,1.222369370573584746e+00
4.931266032923304010e+01,1.222667480947391860e+00
4.933743558543210384e+01,1.222965527325055923e+00
4.936222917665145360e+01,1.223263509677448679e+00
4.938704111734114122e+01,1.223561427974802829e+00
4.941187142199487425e+01,1.223859282187762298e+00
4.943672010510636028e+01,1.224157072286857773e+00
4.946158718112565111e+01,1.224454798241985110e+00
4.948647266459011007e+01,1.224752460023972533e+00
4.951137657003710046e+01,1.225050057603535025e+00
4.953629891196032986e+01,1.225347590950753629e+00
4.956123970485350583e+01,1.225645060035598366e+00
4.958619896329764742e+01,1.225942464828968514e+00
4.961117670187377371e+01,1.226239805301650776e+00
4.963617293511924800e+01,1.226537081423798803e+00
4.966118767761508934e+01,1.226834293165975476e+00
4.968622094394231681e+01,1.227131440498630655e+00
4.971127274868194945e+01,1.227428523392103621e+00
4.973634310645866208e+01,1.227725541817139110e+00
4.976143203185347375e+01,1.228022495743854137e+00
4.978653953949105926e+01,1.228319385142770948e+00
4.981166564403974917e+01,1.228616209984817020e+00
4.983681036012421828e+01,1.228912970240292335e+00
4.986197370241279714e+01,1.229209665879900770e+00
4.988715568553016055e+01,1.229506296873721372e+00
4.991235632418829482e+01,1.229802863192751339e+00
4.993757563305553049e+01,1.230099364807361928e+00
4.996281362680019811e+01,1.230395801687815815e+00
4.998807032017793972e+01,1.230692173805290057e+00
5.001334572785708588e+01,1.230988481129825729e+00
5.003863986459327862e+01,1.231284723632378508e+00
5.006395274509850424e+01,1.231580901283281682e+00
5.008928438412840478e+01,1.231877014053270436e+00
5.011463479639496654e+01,1.232173061912459344e+00
5.014000399669748731e+01,1.232469044831873362e+00
5.016539199979160912e+01,1.232764962781918827e+00
5.019079882047662977e+01,1.233060815733400206e+00
5.021622447355184704e+01,1.233356603657012496e+00
5.024166897381655872e+01,1.233652326523341447e+00
5.026713233607006259e+01,1.233947984302863787e+00
5.029261457511165645e+01,1.234243576965947664e+00
5.031811570582794957e+01,1.234539104483865390e+00
5.034363574301823974e+01,1.234834566826766622e+00
5.036917470156913623e+01,1.235129963965705180e+00
5.039473259632359259e+01,1.235425295871119822e+00
5.042030944212456234e+01,1.235720562513341836e+00
5.044590525390231051e+01,1.236015763863601791e+00
5.047152004649979062e+01,1.236310899892015147e+00
5.049715383484726772e+01,1.236605970569595758e+00
5.052280663387500681e+01,1.236900975867248453e+00
5.054847845846961718e+01,1.237195915755267661e+00
5.057416932360501960e+01,1.237490790204843760e+00
5.059987924416782334e+01,1.237785599186056906e+00
5.062560823517560493e+01,1.238080342670381473e+00
5.065135631151497364e+01,1.238375020627684453e+00
5.067712348820350599e+01,1.238669633029224837e+00
5.070290978021512274e+01,1.238964179845653213e+00
5.072871520252374467e+01,1.239258661047515364e+00
5.075453977014694829e+01,1.239553076605747428e+00
5.078038349810231011e+01,1.239847426491177629e+00
5.080624640140740667e+01,1.240141710674528497e+00
5.083212849507981446e+01,1.240435929126415093e+00
5.085802979418076575e+01,1.240730081817842390e+00
5.088395031377149280e+01,1.241024168719708776e+00
5.090989006886957213e+01,1.241318189802310679e+00
5.093584907457989175e+01,1.241612145036829151e+00
5.096182734596368391e+01,1.241906034393843949e+00
5.098782489812583663e+01,1.242199857844322963e+00
5.101384174617123790e+01,1.242493615359127501e+00
5.103987790520477574e+01,1.242787306909013845e+00
5.106593339033133816e+01,1.243080932464632138e+00
5.109200821669946890e+01,1.243374491997019771e+00
5.111810239941405598e+01,1.243667985476617277e+00
5.114421595366729889e+01,1.243961412874741601e+00
5.117034889460774139e+01,1.244254774162114163e+00
5.119650123742758296e+01,1.244548069309839633e+00
5.122267299727536738e+01,1.244841298288429821e+00
5.124886418934329413e+01,1.245134461068780674e+00
5.127507482882356271e+01,1.245427557621684223e+00
5.130130493095202837e+01,1.245720587918314859e+00
5.132755451092089061e+01,1.246013551929255225e+00
5.135382358400966041e+01,1.246306449625958601e+00
5.138011216541053727e+01,1.246599280978798685e+00
5.140642027035937645e+01,1.246892045958533757e+00
5.143274791417934466e+01,1.247184744536788514e+00
5.145909511210629717e+01,1.247477376684112738e+00
5.148546187941974495e+01,1.247769942371437235e+00
5.151184823139919899e+01,1.248062441569590675e+00
5.153825418332417030e+01,1.248354874249297586e+00
5.156467975056148134e+01,1.248647240382145807e+00
5.159112494839064311e+01,1.248939539938654253e+00
5.161758979213482235e+01,1.249231772889720204e+00
5.164407429716084152e+01,1.249523939206621970e+00
5.167057847879186738e+01,1.249816038860051659e+00
5.169710235239472240e+01,1.250108071821080857e+00
5.172364593337988481e+01,1.250400038061158181e+00
5.175020923707052134e+01,1.250691937550668653e+00
5.177679227887711022e+01,1.250983770260856165e+00
5.180339507421012968e+01,1.251275536162861357e+00
5.183001763843640219e+01,1.251567235227244002e+00
5.185665998701006174e+01,1.251858867425418964e+00
5.188332213534158655e+01,1.252150432728221574e+00
5.191000409888511058e+01,1.252441931106861972e+00
5.193670589309476782e+01,1.252733362532448602e+00
5.196342753342469223e+01,1.253024726975987768e+00
5.199016903532901779e+01,1.253316024408385188e+00
5.201693041430553421e+01,1.253607254800921167e+00
5.204371168580837548e+01,1.253898418124299141e+00
5.207051286533533130e+01,1.254189514349597134e+00
5.209733396842784714e+01,1.254480543448265983e+00
5.212417501058371272e+01,1.254771505391181208e+00
5.215103600734437350e+01,1.255062400149591806e+00
5.217791697425127495e+01,1.255353227694645080e+00
5.220481792684586253e+01,1.255643987997388855e+00
5.223173888066958170e+01,1.255934681028769262e+00
5.225867985130753368e+01,1.256225306760105909e+00
5.228564085430116393e+01,1.256515865162146195e+00
5.231262190527922940e+01,1.256806356206479514e+00
5.233962301982683130e+01,1.257096779864123492e+00
5.236664421352907084e+01,1.257387136105998060e+00
5.239368550201470498e+01,1.257677424903392183e+00
5.242074690091249067e+01,1.257967646227495351e+00
5.244782842585118487e+01,1.258257800049397579e+00
5.247493009250320029e+01,1.258547886340557476e+00
5.250205191649729386e+01,1.258837905071867436e+00
5.252919391350587830e+01,1.259127856214588004e+00
5.255635609920136631e+01,1.259417739739880249e+00
5.258353848929982632e+01,1.259707555619272945e+00
5.261074109947367106e+01,1.259997303823730208e+00
5.263796394539531320e+01,1.260286984324119341e+00
5.266520704282447696e+01,1.260576597092137430e+00
5.269247040747723076e+01,1.260866142098919118e+00
5.271975405506964307e+01,1.261155619315502019e+00
5.274705800136143807e+01,1.261445028713287897e+00
5.277438226211233996e+01,1.261734370263582594e+00
5.280172685308207292e+01,1.262023643937591588e+00
5.282909179003036115e+01,1.262312849706424878e+00
5.285647708876058459e+01,1.262601987541556392e+00
5.288388276507612318e+01,1.262891057414361917e+00
5.291130883473670110e+01,1.263180059295660129e+00
5.293875531358935405e+01,1.263468993157093490e+00
5.296622221748111770e+01,1.263757858970206094e+00
5.299370956221537199e+01,1.264046656705986704e+00
5.302121736363915261e+01,1.264335386335786460e+00
5.304874563759949524e+01,1.264624047830859910e+00
5.307629439994343556e+01,1.264912641162366125e+00
5.310386366656166501e+01,1.265201166301825442e+00
5.313145345334487502e+01,1.265489623220660498e+00
5.315906377618375700e+01,1.265778011890199561e+00
5.318669465096900240e+01,1.266066332281674089e+00
5.321434609359130263e+01,1.266354584366221392e+00
5.324201812002866063e+01,1.266642768115791462e+00
5.326971074617176782e+01,1.266930883501331095e+00
5.329742398795497138e+01,1.267218930494145024e+00
5.332515786135627422e+01,1.267506909065898579e+00
5.335291238231002353e+01,1.267794819187706201e+00
5.338068756679422222e+01,1.268082660831042707e+00
5.340848343083052896e+01,1.268370433967739297e+00
5.343629999035329092e+01,1.268658138568627525e+00
5.346413726138416678e+01,1.268945774605350074e+00
5.349199525994481519e+01,1.269233342049453483e+00
5.351987400205689482e+01,1.269520840872390810e+00
5.354777350374206435e+01,1.269808271045520298e+00
5.357569378102198243e+01,1.270095632540106489e+00
5.360363484996196348e+01,1.270382925327770973e+00
5.363159672662732191e+01,1.270670149380039859e+00
5.365957942703971639e+01,1.270957304667898580e+00
5.368758296730811708e+01,1.271244391163135479e+00
5.371560736354149412e+01,1.271531408837445198e+00
5.374365263180516195e+01,1.271818357661981702e+00
5.377171878825174645e+01,1.272105237608699424e+00
5.379980584894656204e+01,1.272392048648567142e+00
5.382791383004223462e+01,1.272678790753353884e+00
5.385604274769139010e+01,1.272965463894734084e+00
5.388419261800299864e+01,1.273252068043847274e+00
5.391236345717334189e+01,1.273538603172627681e+00
5.394055528131138999e+01,1.273825069252030318e+00
5.396876810665708035e+01,1.274111466254248981e+00
5.399700194936303888e+01,1.274397794150498697e+00
5.402525682562554721e+01,1.274684052912346210e+00
5.405353275164088700e+01,1.274970242511266338e+00
5.408182974364899565e+01,1.275256362919084285e+00
5.411014781784615479e+01,1.275542414107092792e+00
5.413848699047230184e+01,1.275828396046934099e+00
5.416684727776737418e+01,1.276114308710160739e+00
5.419522869601496495e+01,1.276400152068672522e+00
5.422363126145501155e+01,1.276685926093839463e+00
5.425205499032745138e+01,1.276971630756941645e+00
5.428049989895953331e+01,1.277257266030046745e+00
5.430896600363485049e+01,1.277542831884692198e+00
5.433745332063699607e+01,1.277828328292326843e+00
5.436596186629321892e+01,1.278113755224745240e+00
5.439449165693076793e+01,1.278399112653653802e+00
5.442304270887689199e+01,1.278684400550667455e+00
5.445161503845883999e+01,1.278969618887312532e+00
5.448020866204751655e+01,1.279254767635461532e+00
5.450882359597017057e+01,1.279539846766462263e+00
5.453745985664136242e+01,1.279824856252443022e+00
5.456611746038834099e+01,1.280109796064574201e+00
5.459479642362566665e+01,1.280394666174805796e+00
5.462349676276789978e+01,1.280679466554998758e+00
5.465221849418594502e+01,1.280964197176491570e+00
5.468096163433801848e+01,1.281248858011401204e+00
5.470972619963868055e+01,1.281533449031321492e+00
5.473851220650249161e+01,1.281817970207760116e+00
5.476731967138766777e+01,1.282102421512568258e+00
5.479614861075242516e+01,1.282386802917508506e+00
5.482499904105497990e+01,1.282671114394255962e+00
5.485387097879720386e+01,1.282955355914827900e+00
5.488276444043731317e+01,1.283239527450724449e+00
5.491167944247717969e+01,1.283523628973788133e+00
5.494061600141867530e+01,1.283807660455774213e+00
5.496957413376367185e+01,1.284091621868350241e+00
5.499855385601404123e+01,1.284375513183098727e+00
5.502755518475896679e+01,1.284659334372370232e+00
5.505657813650032040e+01,1.284943085407572738e+00
5.508562272782728542e+01,1.285226766260881615e+00
5.511468897524173371e+01,1.285510376903534979e+00
5.514377689537650440e+01,1.285793917307960887e+00
5.517288650477712508e+01,1.286077387445650810e+00
5.520201782003277913e+01,1.286360787288435725e+00
5.523117085773264989e+01,1.286644116808061344e+00
5.526034563450957648e+01,1.286927375976611110e+00
5.528954216699639801e+01,1.287210564766083642e+00
5.531876047178229783e+01,1.287493683147967749e+00
5.534800056554377079e+01,1.287776731094514293e+00
5.537726246487000026e+01,1.288059708577043327e+00
5.540654618648113683e+01,1.288342615568058402e+00
5.543585174701001961e+01,1.288625452039131147e+00
5.546517916313314345e+01,1.288908217962173364e+00
5.549452845152700320e+01,1.289190913309011144e+00
5.552389962891174946e+01,1.289473538051807422e+00
5.555329271196387708e+01,1.289756092162219758e+00
5.558270771740353666e+01,1.290038575612243221e+00
5.561214466195087880e+01,1.290320988373787614e+00
5.564160356232605409e+01,1.290603330418680139e+00
5.567108443529286887e+01,1.290885601719083065e+00
5.570058729761512950e+01,1.291167802247074059e+00
5.573011216601298656e+01,1.291449931974230303e+00
5.575965905729390215e+01,1.291731990872881486e+00
5.578922798822168261e+01,1.292013978914855477e+00
5.581881897556013428e+01,1.292295896071899097e+00
5.584843203616037499e+01,1.292577742316508571e+00
5.587806718678621110e+01,1.292859517620265741e+00
5.590772444424510468e+01,1.293141221955085296e+00
5.593740382538817357e+01,1.293422855293216100e+00
5.596710534706653561e+01,1.293704417606822865e+00
5.599682902608765289e+01,1.293985908867575807e+00
5.602657487934629899e+01,1.294267329047890325e+00
5.605634292369359173e+01,1.294548678119685325e+00
5.608613317598064896e+01,1.294829956054800668e+00
5.611594565310224425e+01,1.295111162825406392e+00
5.614578037195315119e+01,1.295392298403592157e+00
5.617563734942814335e+01,1.295673362761365688e+00
5.620551660242199432e+01,1.295954355870654773e+00
5.623541814787313342e+01,1.296235277703716715e+00
5.626534200271998998e+01,1.296516128232728882e+00
5.629528818385733757e+01,1.296796907429378365e+00
5.632525670826726127e+01,1.297077615266091000e+00
5.635524759293184616e+01,1.297358251715211797e+00
5.638526085474586580e+01,1.297638816748189594e+00
5.641529651073506102e+01,1.297919310337618093e+00
5.644535457788151689e+01,1.298199732455603606e+00
5.647543507316731848e+01,1.298480083074172509e+00
5.650553801361820661e+01,1.298760362165678917e+00
5.653566341621626634e+01,1.299040569701991554e+00
5.656581129798723850e+01,1.299320705655307329e+00
5.659598167595686391e+01,1.299600769997742988e+00
5.662617456719453912e+01,1.299880762701743464e+00
5.665638998872600496e+01,1.300160683739268963e+00
5.668662795762065798e+01,1.300440533082606098e+00
5.671688849094789475e+01,1.300720310703963989e+00
5.674717160577711184e+01,1.301000016575473150e+00
5.677747731917770579e+01,1.301279650669187049e+00
5.680780564826272894e+01,1.301559212957484224e+00
5.683815661014523357e+01,1.301838703412665721e+00
5.686853022193827201e+01,1.302118122006954204e+00
5.689892650075489655e+01,1.302397468712495732e+00
5.692934546370815951e+01,1.302676743501360646e+00
5.695978712795476895e+01,1.302955946345941918e+00
5.699025151065143291e+01,1.303235077218556803e+00
5.702073862895485945e+01,1.303514136091445286e+00
